time,RA,DEC,AZ,D(east),I(down), H,X (north),Y (east),Z (down),F(total)
268.67,353.3894,-3.4925,-13.0228,7.76397622777,60.0836502636,21161.1658767,20967.1809096,2858.71753858,36776.1067087,42429.6708202
268.69,353.3843,-3.4646,-13.0446,7.76399963866,60.083709008,21161.1977326,20967.2113054,2858.73040921,36776.2492969,42429.8102969
268.71,353.3789,-3.4366,-13.0574,7.76399963866,60.083709008,21161.1977326,20967.2113054,2858.73040921,36776.2492969,42429.8102969
268.73,353.3739,-3.4088,-13.0776,7.7640110753,60.0837074509,21161.2517969,20967.2643035,2858.74189814,36776.3409439,42429.9166961
268.75,353.3689,-3.381,-13.097,7.76401672655,60.083766613,21161.2306028,20967.2430217,2858.74110301,36776.3919568,42429.9503416
268.77,353.3638,-3.3532,-13.1166,7.76401672655,60.083766613,21161.2306028,20967.2430217,2858.74110301,36776.3919568,42429.9503416
268.79,353.359,-3.3254,-13.1306,7.76403661487,60.0838230502,21161.2636858,20967.2748091,2858.75285039,36776.5332531,42430.0893105
268.81,353.354,-3.2975,-13.1462,7.76403661487,60.0838230502,21161.2636858,20967.2748091,2858.75285039,36776.5332531,42430.0893105
268.83,353.349,-3.2695,-13.1679,7.76405414542,60.0838189885,21161.3188143,20967.3285576,2858.7667132,36776.6230309,42430.1946203
268.85,353.3439,-3.2415,-13.1869,7.76406005758,60.0838808809,21161.2966418,20967.3062933,2858.76588137,36776.6763985,42430.2298188
268.87,353.3389,-3.2135,-13.204,7.76406005758,60.0838808809,21161.2966418,20967.3062933,2858.76588137,36776.6763985,42430.2298188
268.89,353.334,-3.1856,-13.2157,7.76408041233,60.0839409556,21161.3291946,20967.3375321,2858.77772787,36776.8221754,42430.3724071
268.91,353.329,-3.1577,-13.2323,7.76408041233,60.0839409556,21161.3291946,20967.3375321,2858.77772787,36776.8221754,42430.3724071
268.93,353.3242,-3.1298,-13.251,7.76409517228,60.0839380607,21161.3843043,20967.3914001,2858.79057428,36776.9136534,42430.4791812
268.95,353.3191,-3.1021,-13.2748,7.76410082368,60.0839972224,21161.3631098,20967.3701179,2858.78977914,36776.9646667,42430.5128269
268.97,353.3141,-3.0742,-13.2952,7.76410082368,60.0839972224,21161.3631098,20967.3701179,2858.78977914,36776.9646667,42430.5128269
268.99,353.3089,-3.0463,-13.3193,7.76411791667,60.0840577205,21161.3959115,20967.4017661,2858.80046566,36777.1115062,42430.6564604
269.01,353.3041,-3.0182,-13.331,7.76411791667,60.0840577205,21161.3959115,20967.4017661,2858.80046566,36777.1115062,42430.6564604
269.03,353.2994,-2.9905,-13.3517,7.76413559556,60.0840536548,21161.4520081,20967.4564664,2858.81451366,36777.2029613,42430.7637069
269.05,353.2945,-2.9627,-13.3634,7.76414124704,60.0841128164,21161.4308135,20967.435184,2858.81371852,36777.2539748,42430.7973528
269.07,353.2894,-2.9349,-13.3771,7.76414124704,60.0841128164,21161.4308135,20967.435184,2858.81371852,36777.2539748,42430.7973528
269.09,353.2844,-2.907,-13.3926,7.76416172066,60.0841728874,21161.4641404,20967.4671839,2858.82571319,36777.4010944,42430.9414911
269.11,353.2794,-2.8791,-13.4112,7.76416172066,60.0841728874,21161.4641404,20967.4671839,2858.82571319,36777.4010944,42430.9414911
269.13,353.2745,-2.8511,-13.4269,7.76417662893,60.0841699886,21161.5202182,20967.5220037,2858.83874478,36777.4942497,42431.0502018
269.15,353.2695,-2.823,-13.4459,7.76418262828,60.0842327907,21161.497719,20967.4994115,2858.8379007,36777.5484026,42431.0859184
269.17,353.2644,-2.795,-13.4586,7.76418262828,60.0842327907,21161.497719,20967.4994115,2858.8379007,36777.5484026,42431.0859184
269.19,353.2594,-2.7669,-13.4763,7.7642027266,60.0842883091,21161.5330635,20967.5334291,2858.85003064,36777.6922694,42431.2282436
269.21,353.2545,-2.739,-13.4976,7.7642027266,60.0842883091,21161.5330635,20967.5334291,2858.85003064,36777.6922694,42431.2282436
269.23,353.2495,-2.7112,-13.516,7.76421731956,60.0842855748,21161.589664,20967.5887826,2858.86301752,36777.786578,42431.3382146
269.25,353.2446,-2.6831,-13.5404,7.76422331899,60.0843483768,21161.5671646,20967.5661901,2858.86217343,36777.8407311,42431.3739314
269.27,353.2398,-2.655,-13.563,7.76422331899,60.0843483768,21161.5671646,20967.5661901,2858.86217343,36777.8407311,42431.3739314
269.29,353.2348,-2.627,-13.5766,7.7642439411,60.0844084435,21161.6014594,20967.5991415,2858.87435328,36777.9895284,42431.5200067
269.31,353.2298,-2.5993,-13.5892,7.7642439411,60.0844084435,21161.6014594,20967.5991415,2858.87435328,36777.9895284,42431.5200067
269.33,353.2249,-2.5715,-13.6065,7.76426182771,60.0844043721,21161.6589115,20967.6551744,2858.88866059,36778.0833321,42431.6299648
269.35,353.2199,-2.5435,-13.6142,7.76426747943,60.0844635332,21161.6377162,20967.6338914,2858.88786543,36778.1343461,42431.6636111
269.37,353.215,-2.5155,-13.6328,7.76426747943,60.0844635332,21161.6377162,20967.6338914,2858.88786543,36778.1343461,42431.6636111
269.39,353.2101,-2.4877,-13.6526,7.76428524403,60.0845238565,21161.6723179,20967.6672895,2858.89904108,36778.2840591,42431.8106333
269.41,353.2052,-2.4596,-13.6662,7.76428524403,60.0845238565,21161.6723179,20967.6672895,2858.89904108,36778.2840591,42431.8106333
269.43,353.2,-2.4316,-13.6915,7.76429998534,60.0845211181,21161.7298866,20967.7235949,2858.91221316,36778.3800452,42431.9225412
269.45,353.1952,-2.4038,-13.7111,7.76430563713,60.0845802791,21161.7086911,20967.7023117,2858.91141799,36778.4310593,42431.9561877
269.47,353.1901,-2.3758,-13.7268,7.76430563713,60.0845802791,21161.7086911,20967.7023117,2858.91141799,36778.4310593,42431.9561877
269.49,353.1852,-2.3479,-13.7412,7.76432964204,60.0846390061,21161.7444179,20967.7365131,2858.92502936,36778.5803585,42432.1034123
269.51,353.1803,-2.32,-13.7556,7.76432964204,60.0846390061,21161.7444179,20967.7365131,2858.92502936,36778.5803585,42432.1034123
269.53,353.1757,-2.2921,-13.7845,7.76434441309,60.0846362669,21161.8021804,20967.793009,2858.93823858,36778.6766807,42432.2157081
269.55,353.1704,-2.2642,-13.8047,7.76435032582,60.0846981582,21161.7800065,20967.7707434,2858.93740671,36778.7300495,42432.2509077
269.57,353.1657,-2.2362,-13.8248,7.76435032582,60.0846981582,21161.7800065,20967.7707434,2858.93740671,36778.7300495,42432.2509077
269.59,353.1607,-2.2083,-13.8302,7.76436797806,60.0847557467,21161.8165542,20967.8060752,2858.94880423,36778.879086,42432.3983142
269.61,353.1556,-2.1804,-13.84,7.76436797806,60.0847557467,21161.8165542,20967.8060752,2858.94880423,36778.879086,42432.3983142
269.63,353.1506,-2.1522,-13.8576,7.7643828381,60.084753005,21161.8748975,20967.8631422,2858.96212454,36778.9764145,42432.511772
269.65,353.1457,-2.1242,-13.879,7.76438849004,60.0848121657,21161.8537017,20967.8418587,2858.96132936,36779.027429,42432.5454188
269.67,353.1409,-2.0964,-13.8968,7.76438849004,60.0848121657,21161.8537017,20967.8418587,2858.96132936,36779.027429,42432.5454188
269.69,353.1358,-2.0684,-13.9134,7.76441261388,60.0848708891,21161.8902027,20967.8768213,2858.97508896,36779.178071,42432.6941936
269.71,353.1308,-2.0405,-13.9299,7.76441261388,60.0848708891,21161.8902027,20967.8768213,2858.97508896,36779.178071,42432.6941936
269.73,353.126,-2.0125,-13.9475,7.7644275629,60.0848681451,21161.949127,20967.9344594,2858.98852037,36779.2764059,42432.8088134
269.75,353.1213,-1.9846,-13.9641,7.76443321493,60.0849273056,21161.9279309,20967.9131756,2858.98772519,36779.3274206,42432.8424604
269.77,353.1164,-1.9568,-13.983,7.76443321493,60.0849273056,21161.9279309,20967.9131756,2858.98772519,36779.3274206,42432.8424604
269.79,353.1116,-1.9289,-14.0052,7.76445127653,60.0849876203,21161.9644682,20967.9484766,2858.99927121,36779.4804897,42432.9933571
269.81,353.1066,-1.9008,-14.0224,7.76445127653,60.0849876203,21161.9644682,20967.9484766,2858.99927121,36779.4804897,42432.9933571
269.83,353.1017,-1.8727,-14.0473,7.76446948963,60.08498354,21162.0240505,20968.0066039,2859.01398612,36779.5779846,42433.107577
269.85,353.0966,-1.8447,-14.0662,7.76447514174,60.0850427004,21162.0028543,20967.98532,2859.01319093,36779.6289994,42433.1412241
269.87,353.0917,-1.8167,-14.0791,7.76447514174,60.0850427004,21162.0028543,20967.98532,2859.01319093,36779.6289994,42433.1412241
269.89,353.0868,-1.7891,-14.0882,7.7644962094,60.0851027541,21162.0400524,20968.0211258,2859.02592638,36779.7828308,42433.2931112
269.91,353.0818,-1.761,-14.1004,7.7644962094,60.0851027541,21162.0400524,20968.0211258,2859.02592638,36779.7828308,42433.2931112
269.93,353.077,-1.7333,-14.1194,7.76451127717,60.0851000068,21162.0997513,20968.0795255,2859.03950604,36779.8825083,42433.409281
269.95,353.0721,-1.7054,-14.1417,7.76451719022,60.0851618975,21162.0775766,20968.057259,2859.03867414,36779.9358779,42433.4444813
269.97,353.0672,-1.6773,-14.1552,7.76451719022,60.0851618975,21162.0775766,20968.057259,2859.03867414,36779.9358779,42433.4444813
269.99,353.0622,-1.6495,-14.1702,7.76453837381,60.0852181419,21162.1165243,20968.0947926,2859.05168845,36780.0870944,42433.5949745
270.01,353.0573,-1.6217,-14.1878,7.76453837381,60.0852181419,21162.1165243,20968.0947926,2859.05168845,36780.0870944,42433.5949745
270.03,353.0524,-1.5936,-14.206,7.76455350095,60.085215393,21162.1766106,20968.1535732,2859.06534223,36780.1874432,42433.7119194
270.05,353.0476,-1.5657,-14.2241,7.76455950105,60.0852781937,21162.1541096,20968.130979,2859.0644981,36780.2415979,42433.7476374
270.07,353.0427,-1.5375,-14.2384,7.76455950105,60.0852781937,21162.1541096,20968.130979,2859.0644981,36780.2415979,42433.7476374
270.09,353.0379,-1.5097,-14.2545,7.76458068764,60.0853382439,21162.192082,20968.1675461,2859.07738179,36780.3967723,42433.901075
270.11,353.0328,-1.4818,-14.2768,7.76458068764,60.0853382439,21162.192082,20968.1675461,2859.07738179,36780.3967723,42433.901075
270.13,353.0278,-1.4537,-14.2993,7.76459913814,60.0853341572,21162.2532135,20968.2271964,2859.09239308,36780.4969514,42434.018394
270.15,353.0227,-1.4259,-14.3221,7.76460470353,60.0853924069,21162.2323428,20968.2062394,2859.09161011,36780.547182,42434.051524
270.17,353.0179,-1.3978,-14.3317,7.76460470353,60.0853924069,21162.2323428,20968.2062394,2859.09161011,36780.547182,42434.051524
270.19,353.0131,-1.3698,-14.3446,7.76462311952,60.0854536238,21162.2702961,20968.2429257,2859.10347734,36780.7040572,42434.2064263
270.21,353.0082,-1.3418,-14.3634,7.76462311952,60.0854536238,21162.2702961,20968.2429257,2859.10347734,36780.7040572,42434.2064263
270.23,353.0032,-1.3138,-14.3797,7.76463842466,60.0854508702,21162.3315443,20968.3028486,2859.11735336,36780.806419,42434.3256953
270.25,352.9981,-1.2858,-14.4025,7.76464407709,60.0855100299,21162.3103472,20968.2815638,2859.11655814,36780.8574346,42434.3593431
270.27,352.9932,-1.2579,-14.4237,7.76464407709,60.0855100299,21162.3103472,20968.2815638,2859.11655814,36780.8574346,42434.3593431
270.29,352.9883,-1.2301,-14.4438,7.76466538261,60.0855700765,21162.349094,20968.3188922,2859.1295901,36781.0139522,42434.5143312
270.31,352.9833,-1.2021,-14.4519,7.76466538261,60.0855700765,21162.349094,20968.3188922,2859.1295901,36781.0139522,42434.5143312
270.33,352.9783,-1.1743,-14.4635,7.76468398151,60.0855659858,21162.4111939,20968.3794945,2859.14478666,36781.1158091,42434.6335875
270.35,352.9736,-1.1463,-14.479,7.76468989491,60.0856278759,21162.3890183,20968.3572272,2859.14395474,36781.1691796,42434.6687884
270.37,352.9688,-1.1185,-14.5008,7.76468989491,60.0856278759,21162.3890183,20968.3572272,2859.14395474,36781.1691796,42434.6687884
270.39,352.9641,-1.0906,-14.5212,7.76470811159,60.0856854478,21162.4292439,20968.396175,2859.15605614,36781.3245937,42434.8235577
270.41,352.9593,-1.0629,-14.5385,7.76470811159,60.0856854478,21162.4292439,20968.396175,2859.15605614,36781.3245937,42434.8235577
270.43,352.9543,-1.0349,-14.5559,7.76472356512,60.0856826901,21162.4914604,20968.4570499,2859.17011742,36781.4286334,42434.944764
270.45,352.9493,-1.007,-14.5693,7.76472956556,60.0857454902,21162.4689585,20968.4344548,2859.16927326,36781.482789,42434.9804828
270.47,352.9444,-0.9789,-14.5879,7.76472956556,60.0857454902,21162.4689585,20968.4344548,2859.16927326,36781.482789,42434.9804828
270.49,352.9396,-0.9509,-14.6114,7.76475390619,60.0858005564,21162.510442,20968.4743433,2859.18378582,36781.6366692,42435.1345499
270.51,352.9347,-0.923,-14.6248,7.76475390619,60.0858005564,21162.510442,20968.4743433,2859.18378582,36781.6366692,42435.1345499
270.53,352.9298,-0.8951,-14.6426,7.7647694191,60.0857977971,21162.5730459,20968.5355991,2859.19792125,36781.7413803,42435.2565315
270.55,352.9249,-0.8673,-14.6638,7.76477533267,60.0858596868,21162.5508699,20968.5133313,2859.19708932,36781.7947512,42435.2917327
270.57,352.9198,-0.8392,-14.6769,7.76477533267,60.0858596868,21162.5508699,20968.5133313,2859.19708932,36781.7947512,42435.2917327
270.59,352.9148,-0.8112,-14.6923,7.764796528,60.0859160859,21162.5924698,20968.5534921,2859.21046659,36781.9508145,42435.4477502
270.61,352.9098,-0.7831,-14.7045,7.764796528,60.0859160859,21162.5924698,20968.5534921,2859.21046659,36781.9508145,42435.4477502
270.63,352.905,-0.7552,-14.7269,7.76481247499,60.0859131589,21162.6553256,20968.6149758,2859.22479499,36782.0557149,42435.5700215
270.65,352.8999,-0.7272,-14.7412,7.76481812775,60.085972318,21162.6341278,20968.5936902,2859.22399976,36782.1067314,42435.6036699
270.67,352.8949,-0.6992,-14.7611,7.76481812775,60.085972318,21162.6341278,20968.5936902,2859.22399976,36782.1067314,42435.6036699
270.69,352.8899,-0.6712,-14.7764,7.76483976003,60.0860323551,21162.6750039,20968.6331121,2859.23743922,36782.266941,42435.7629205
270.71,352.8851,-0.6434,-14.7938,7.76483976003,60.0860323551,21162.6750039,20968.6331121,2859.23743922,36782.266941,42435.7629205
270.73,352.8803,-0.6155,-14.8135,7.76485539173,60.0860295926,21162.7383827,20968.6951296,2859.25172295,36782.3729951,42435.8864524
270.75,352.8754,-0.5877,-14.8319,7.76486130547,60.086091482,21162.7162063,20968.6728614,2859.25089101,36782.4263664,42435.9216541
270.77,352.8703,-0.5598,-14.8502,7.76486130547,60.086091482,21162.7162063,20968.6728614,2859.25089101,36782.4263664,42435.9216541
270.79,352.8653,-0.5317,-14.8712,7.76488261975,60.0861478776,21162.7585806,20968.7137836,2859.26441657,36782.5837731,42436.0792223
270.81,352.8604,-0.5037,-14.8853,7.76488261975,60.0861478776,21162.7585806,20968.7137836,2859.26441657,36782.5837731,42436.0792223
270.83,352.8555,-0.4757,-14.9071,7.76489874478,60.0861449457,21162.8225984,20968.7764097,2859.27896724,36782.6906868,42436.2038181
270.85,352.8505,-0.4477,-14.9206,7.76490474557,60.0862077451,21162.8000956,20968.7538138,2859.27812306,36782.7448432,42436.2395375
270.87,352.8458,-0.4197,-14.9362,7.76490474557,60.0862077451,21162.8000956,20968.7538138,2859.27812306,36782.7448432,42436.2395375
270.89,352.8408,-0.3918,-14.9531,7.76492614895,60.0862641382,21162.8430507,20968.7953069,2859.29175976,36782.9032567,42436.3982683
270.91,352.8359,-0.3639,-14.9695,7.76492614895,60.0862641382,21162.8430507,20968.7953069,2859.29175976,36782.9032567,42436.3982683
270.93,352.8307,-0.3362,-14.9848,7.76494192907,60.0862613716,21162.9073979,20968.8582766,2859.30622879,36783.010989,42436.5237378
270.95,352.826,-0.3083,-14.999,7.76494784298,60.0863232607,21162.8852211,20968.836008,2859.30539684,36783.0643607,42436.5589397
270.97,352.821,-0.2803,-15.0186,7.76494784298,60.0863232607,21162.8852211,20968.836008,2859.30539684,36783.0643607,42436.5589397
270.99,352.816,-0.2523,-15.0359,7.76497291779,60.0863819562,21162.9279168,20968.8770608,2859.32034221,36783.2257444,42436.7201156
271.01,352.811,-0.2242,-15.0515,7.76497291779,60.0863819562,21162.9279168,20968.8770608,2859.32034221,36783.2257444,42436.7201156
271.03,352.806,-0.1963,-15.0694,7.76498592717,60.0863803566,21162.9922451,20968.9401501,2859.33379474,36783.3351774,42436.84705
271.05,352.8012,-0.1684,-15.0865,7.76499158026,60.0864395151,21162.9710465,20968.9188637,2859.33299948,36783.3861948,42436.8806991
271.07,352.7814,-0.0566,-15.1546,7.76499158026,60.0864395151,21162.9710465,20968.9188637,2859.33299948,36783.3861948,42436.8806991
271.15,352.7616,0.0551,-15.2376,7.76503852759,60.0865573279,21163.0570743,20969.0017598,2859.36180441,36783.7106977,42437.2048729
271.23,352.7568,0.0831,-15.2525,7.76507329685,60.0866121111,21163.1666815,20969.1086268,2859.38933841,36783.9825732,42437.4951892
271.25,352.7517,0.1112,-15.2693,7.765079298,60.0866749099,21163.1441779,20969.08603,2859.3884942,36784.0367305,42437.5309094
271.27,352.7467,0.1391,-15.281,7.765079298,60.0866749099,21163.1441779,20969.08603,2859.3884942,36784.0367305,42437.5309094
271.29,352.7418,0.1669,-15.2959,7.76510426267,60.086729958,21163.189727,20969.1299156,2859.403785,36784.1976603,42437.6931151
271.31,352.7371,0.1948,-15.3093,7.76510426267,60.086729958,21163.189727,20969.1299156,2859.403785,36784.1976603,42437.6931151
271.33,352.732,0.2229,-15.3261,7.76512031003,60.0867271841,21163.2558176,20969.1945993,2859.41858769,36784.308414,42437.822073
271.35,352.7272,0.2508,-15.3488,7.7651262243,60.0867890726,21163.2336399,20969.1723298,2859.41775571,36784.3617867,42437.8572757
271.37,352.7224,0.2788,-15.3638,7.7651262243,60.0867890726,21163.2336399,20969.1723298,2859.41775571,36784.3617867,42437.8572757
271.39,352.7173,0.3067,-15.3824,7.76514830265,60.0868490965,21163.2774203,20969.2146069,2859.43175127,36784.5270339,42438.0223417
271.41,352.7123,0.3348,-15.4004,7.76514830265,60.0868490965,21163.2774203,20969.2146069,2859.43175127,36784.5270339,42438.0223417
271.43,352.7073,0.3629,-15.4257,7.76516160887,60.0868474888,21163.3436856,20969.2796005,2859.44557442,36784.6398238,42438.1531516
271.45,352.7024,0.3906,-15.443,7.7651672623,60.0869066468,21163.3224861,20969.2583132,2859.44477914,36784.690842,42438.1868015
271.47,352.6976,0.4187,-15.4567,7.7651672623,60.0869066468,21163.3224861,20969.2583132,2859.44477914,36784.690842,42438.1868015
271.49,352.6927,0.4466,-15.4714,7.76519234598,60.0869616913,21163.3688099,20969.3029603,2859.4602183,36784.8531155,42438.3505583
271.51,352.6878,0.4747,-15.4867,7.76519234598,60.0869616913,21163.3688099,20969.3029603,2859.4602183,36784.8531155,42438.3505583
271.53,352.6829,0.5024,-15.503,7.76520854179,60.0869589134,21163.435869,20969.3685963,2859.47520633,36784.9655477,42438.481454
271.55,352.6781,0.5303,-15.5195,7.76521445624,60.0870208016,21163.4136909,20969.3463263,2859.47437434,36785.0189208,42438.5166571
271.57,352.6732,0.5585,-15.5368,7.76521445624,60.0870208016,21163.4136909,20969.3463263,2859.47437434,36785.0189208,42438.5166571
271.59,352.6683,0.5864,-15.5541,7.76523636494,60.0870771799,21163.4599375,20969.3910555,2859.48864116,36785.1830426,42438.6819777
271.61,352.6633,0.6144,-15.5681,7.76523636494,60.0870771799,21163.4599375,20969.3910555,2859.48864116,36785.1830426,42438.6819777
271.63,352.6586,0.6422,-15.588,7.76525262016,60.0870744004,21163.5273842,20969.4570724,2859.50370337,36785.2961464,42438.8136489
271.65,352.6535,0.6702,-15.6007,7.76525862167,60.0871371985,21163.5048797,20969.4344747,2859.50285915,36785.3503048,42438.8493698
271.67,352.6486,0.6984,-15.6178,7.76525862167,60.0871371985,21163.5048797,20969.4344747,2859.50285915,36785.3503048,42438.8493698
271.69,352.6438,0.7263,-15.6415,7.76528099419,60.0871934081,21163.5515717,20969.479622,2859.51735596,36785.5149514,42439.0153675
