# Time,nT,Gauss
9.540999999999999659e+01, -2.804254090963298950e+04, -2.804254090963299029e-01
9.543000000000000682e+01, -2.771485723144103758e+04, -2.771485723144104241e-01
9.545000000000000284e+01, -2.739266699650243027e+04, -2.739266699650243497e-01
9.546999999999999886e+01, -2.706723845226042613e+04, -2.706723845226042813e-01
9.548999999999999488e+01, -2.673159913459793097e+04, -2.673159913459793313e-01
9.551000000000000512e+01, -2.639451357125152572e+04, -2.639451357125152664e-01
9.553000000000000114e+01, -2.605795332905779287e+04, -2.605795332905779249e-01
9.554999999999999716e+01, -2.572961271095629854e+04, -2.572961271095630109e-01
9.556999999999999318e+01, -2.540766220699132828e+04, -2.540766220699133271e-01
9.559000000000000341e+01, -2.508327983957514880e+04, -2.508327983957515106e-01
9.560999999999999943e+01, -2.475944124878543153e+04, -2.475944124878543262e-01
9.562999999999999545e+01, -2.442531789795073928e+04, -2.442531789795074071e-01
9.565000000000000568e+01, -2.409843329131200517e+04, -2.409843329131200751e-01
9.567000000000000171e+01, -2.377239269064322070e+04, -2.377239269064322369e-01
9.568999999999999773e+01, -2.345602369084608290e+04, -2.345602369084608396e-01
9.570999999999999375e+01, -2.313486319509969690e+04, -2.313486319509969746e-01
9.573000000000000398e+01, -2.280746470432650312e+04, -2.280746470432650497e-01
9.575000000000000000e+01, -2.248204640667956483e+04, -2.248204640667956777e-01
9.576999999999999602e+01, -2.215199499998106330e+04, -2.215199499998106447e-01
9.579000000000000625e+01, -2.182561341752603767e+04, -2.182561341752604078e-01
9.581000000000000227e+01, -2.150794039799263555e+04, -2.150794039799263646e-01
9.582999999999999829e+01, -2.119200535648797450e+04, -2.119200535648797512e-01
9.584999999999999432e+01, -2.087581756058970132e+04, -2.087581756058970173e-01
9.587000000000000455e+01, -2.055448527863269555e+04, -2.055448527863269759e-01
9.589000000000000057e+01, -2.023390208686299229e+04, -2.023390208686299263e-01
9.590999999999999659e+01, -1.991984862228359998e+04, -1.991984862228360076e-01
9.593000000000000682e+01, -1.960969781294567656e+04, -1.960969781294567837e-01
9.595000000000000284e+01, -1.929711530427072285e+04, -1.929711530427072330e-01
9.596999999999999886e+01, -1.898288353417710823e+04, -1.898288353417710850e-01
9.598999999999999488e+01, -1.866757007073983186e+04, -1.866757007073983343e-01
9.601000000000000512e+01, -1.835224863192433986e+04, -1.835224863192434219e-01
9.603000000000000114e+01, -1.803319845689849899e+04, -1.803319845689849987e-01
9.604999999999999716e+01, -1.772082314312914241e+04, -1.772082314312914408e-01
9.606999999999999318e+01, -1.741426679370074271e+04, -1.741426679370074448e-01
9.609000000000000341e+01, -1.710314101137237594e+04, -1.710314101137237752e-01
9.610999999999999943e+01, -1.679410081215872924e+04, -1.679410081215872985e-01
9.612999999999999545e+01, -1.648011417501920369e+04, -1.648011417501920595e-01
9.615000000000000568e+01, -1.617246350532123142e+04, -1.617246350532123289e-01
9.617000000000000171e+01, -1.586623018158161722e+04, -1.586623018158161980e-01
9.618999999999999773e+01, -1.556440509134782224e+04, -1.556440509134782435e-01
9.620999999999999375e+01, -1.526045722042938542e+04, -1.526045722042938535e-01
9.623000000000000398e+01, -1.494926414083965574e+04, -1.494926414083965760e-01
9.625000000000000000e+01, -1.464031972423304978e+04, -1.464031972423305017e-01
9.626999999999999602e+01, -1.433323640445763340e+04, -1.433323640445763325e-01
9.629000000000000625e+01, -1.403091761088213570e+04, -1.403091761088213762e-01
9.631000000000000227e+01, -1.373638853687207302e+04, -1.373638853687207395e-01
9.632999999999999829e+01, -1.343715608613152290e+04, -1.343715608613152424e-01
9.634999999999999432e+01, -1.313336672030788941e+04, -1.313336672030789021e-01
9.637000000000000455e+01, -1.282883766522348014e+04, -1.282883766522348035e-01
9.639000000000000057e+01, -1.253263049254435828e+04, -1.253263049254435824e-01
9.640999999999999659e+01, -1.223950711326143028e+04, -1.223950711326143165e-01
9.643000000000000682e+01, -1.194890536502226314e+04, -1.194890536502226375e-01
9.645000000000000284e+01, -1.165355136349234454e+04, -1.165355136349234544e-01
9.646999999999999886e+01, -1.135586232960708185e+04, -1.135586232960708319e-01
9.648999999999999488e+01, -1.105791893218297264e+04, -1.105791893218297378e-01
9.651000000000000512e+01, -1.076232152250261061e+04, -1.076232152250261170e-01
9.653000000000000114e+01, -1.047213744138763104e+04, -1.047213744138763142e-01
9.654999999999999716e+01, -1.018501883525501216e+04, -1.018501883525501361e-01
9.656999999999999318e+01, -9.899696406790804758e+03, -9.899696406790806091e-02
9.659000000000000341e+01, -9.609262519671296104e+03, -9.609262519671296632e-02
9.660999999999999943e+01, -9.317504525456923147e+03, -9.317504525456923870e-02
9.662999999999999545e+01, -9.030063348628917083e+03, -9.030063348628918074e-02
9.665000000000000568e+01, -8.747046230439354986e+03, -8.747046230439355086e-02
9.667000000000000171e+01, -8.467563239302253351e+03, -8.467563239302254574e-02
9.668999999999999773e+01, -8.184490607370367798e+03, -8.184490607370369097e-02
9.670999999999999375e+01, -7.896512051318127305e+03, -7.896512051318127501e-02
9.673000000000000398e+01, -7.609208553472264612e+03, -7.609208553472265879e-02
9.675000000000000000e+01, -7.321772938295547647e+03, -7.321772938295548205e-02
9.676999999999999602e+01, -7.040547996065302868e+03, -7.040547996065303626e-02
9.679000000000000625e+01, -6.761592784619850136e+03, -6.761592784619850638e-02
9.681000000000000227e+01, -6.485439528846265603e+03, -6.485439528846266566e-02
9.682999999999999829e+01, -6.207374895690574704e+03, -6.207374895690575406e-02
9.684999999999999432e+01, -5.929332378371747836e+03, -5.929332378371748175e-02
9.687000000000000455e+01, -5.655004937216956932e+03, -5.655004937216957100e-02
9.689000000000000057e+01, -5.387466820276440558e+03, -5.387466820276440999e-02
9.690999999999999659e+01, -5.117429298123292028e+03, -5.117429298123292447e-02
9.693000000000000682e+01, -4.845533556740610038e+03, -4.845533556740610343e-02
9.695000000000000284e+01, -4.573404138925781808e+03, -4.573404138925782347e-02
9.696999999999999886e+01, -4.299597998317066413e+03, -4.299597998317066655e-02
9.698999999999999488e+01, -4.026291518060539147e+03, -4.026291518060539504e-02
9.701000000000000512e+01, -3.759379165034842117e+03, -3.759379165034842235e-02
9.703000000000000114e+01, -3.497102440876970832e+03, -3.497102440876970891e-02
9.704999999999999716e+01, -3.232505623723943245e+03, -3.232505623723943428e-02
9.706999999999999318e+01, -2.968115882215097372e+03, -2.968115882215097492e-02
9.709000000000000341e+01, -2.701041378206308764e+03, -2.701041378206308838e-02
9.710999999999999943e+01, -2.436625513067351676e+03, -2.436625513067352047e-02
9.712999999999999545e+01, -2.178631634494005539e+03, -2.178631634494005570e-02
9.715000000000000568e+01, -1.923156170386366512e+03, -1.923156170386366645e-02
9.717000000000000171e+01, -1.668101270810876031e+03, -1.668101270810876113e-02
9.718999999999999773e+01, -1.409059094494234159e+03, -1.409059094494234318e-02
9.720999999999999375e+01, -1.149287755757364039e+03, -1.149287755757364207e-02
9.723000000000000398e+01, -8.917800669923865371e+02, -8.917800669923866413e-03
9.725000000000000000e+01, -6.336227650160833491e+02, -6.336227650160833856e-03
9.726999999999999602e+01, -3.819255931423683705e+02, -3.819255931423683973e-03
9.729000000000000625e+01, -1.349611759299632467e+02, -1.349611759299632627e-03
9.731000000000000227e+01, 1.110316075556363558e+02, 1.110316075556363547e-03
9.732999999999999829e+01, 3.594417973885431365e+02, 3.594417973885431859e-03
9.734999999999999432e+01, 6.111582255267946948e+02, 6.111582255267947357e-03
9.737000000000000455e+01, 8.583480811901406469e+02, 8.583480811901406451e-03
9.739000000000000057e+01, 1.101290374643732775e+03, 1.101290374643732785e-02
9.740999999999999659e+01, 1.339908994377178033e+03, 1.339908994377178066e-02
9.743000000000000682e+01, 1.583836452493094612e+03, 1.583836452493094654e-02
9.745000000000000284e+01, 1.829306344776809965e+03, 1.829306344776810214e-02
9.746999999999999886e+01, 2.074543957147280253e+03, 2.074543957147280404e-02
9.748999999999999488e+01, 2.317604299674600043e+03, 2.317604299674600257e-02
9.751000000000000512e+01, 2.555190240731438280e+03, 2.555190240731438495e-02
9.753000000000000114e+01, 2.789549324182919008e+03, 2.789549324182919246e-02
9.754999999999999716e+01, 3.023007929516717923e+03, 3.023007929516718234e-02
9.756999999999999318e+01, 3.257862715509130794e+03, 3.257862715509131368e-02
9.759000000000000341e+01, 3.492721700755921574e+03, 3.492721700755922060e-02
9.760999999999999943e+01, 3.724500432223006555e+03, 3.724500432223006724e-02
9.762999999999999545e+01, 3.952842543414879401e+03, 3.952842543414879922e-02
9.765000000000000568e+01, 4.179894562837711419e+03, 4.179894562837711824e-02
9.767000000000000171e+01, 4.408053886202596004e+03, 4.408053886202596694e-02
9.768999999999999773e+01, 4.637120888573152115e+03, 4.637120888573152688e-02
9.770999999999999375e+01, 4.865268338203640269e+03, 4.865268338203640464e-02
9.773000000000000398e+01, 5.091862018626163263e+03, 5.091862018626163583e-02
9.775000000000000000e+01, 5.314814119836782993e+03, 5.314814119836783202e-02
9.776999999999999602e+01, 5.535160463450908537e+03, 5.535160463450908980e-02
9.779000000000000625e+01, 5.752376947260470843e+03, 5.752376947260471468e-02
9.781000000000000227e+01, 5.970604470061143729e+03, 5.970604470061144364e-02
9.782999999999999829e+01, 6.189555714980599078e+03, 6.189555714980599782e-02
9.784999999999999432e+01, 6.405419514896002511e+03, 6.405419514896003308e-02
9.787000000000000455e+01, 6.615531448217599063e+03, 6.615531448217600030e-02
9.789000000000000057e+01, 6.824574808351408137e+03, 6.824574808351409339e-02
9.790999999999999659e+01, 7.032217970311712634e+03, 7.032217970311713251e-02
9.793000000000000682e+01, 7.239693597401930674e+03, 7.239693597401931913e-02
9.795000000000000284e+01, 7.444672660471173913e+03, 7.444672660471174375e-02
9.796999999999999886e+01, 7.647648470361407817e+03, 7.647648470361408102e-02
9.798999999999999488e+01, 7.847041952640056479e+03, 7.847041952640057549e-02
9.801000000000000512e+01, 8.042640608552446793e+03, 8.042640608552446835e-02
9.803000000000000114e+01, 8.233922278385854952e+03, 8.233922278385855109e-02
9.804999999999999716e+01, 8.424993342610081527e+03, 8.424993342610082037e-02
9.806999999999999318e+01, 8.614887708367408777e+03, 8.614887708367409414e-02
9.809000000000000341e+01, 8.804360061517521899e+03, 8.804360061517522984e-02
9.810999999999999943e+01, 8.989140678112788009e+03, 8.989140678112789162e-02
9.812999999999999545e+01, 9.171759998066469052e+03, 9.171759998066469910e-02
9.815000000000000568e+01, 9.352150185203490764e+03, 9.352150185203492172e-02
9.817000000000000171e+01, 9.530954276838583610e+03, 9.530954276838583816e-02
9.818999999999999773e+01, 9.708470515154089298e+03, 9.708470515154089819e-02
9.820999999999999375e+01, 9.883752172711348976e+03, 9.883752172711349204e-02
9.823000000000000398e+01, 1.005682411651008988e+04, 1.005682411651009078e-01
9.825000000000000000e+01, 1.022691784158598784e+04, 1.022691784158598904e-01
9.826999999999999602e+01, 1.039533514639012174e+04, 1.039533514639012224e-01
9.829000000000000625e+01, 1.056025986574864146e+04, 1.056025986574864184e-01
9.831000000000000227e+01, 1.072405465731588083e+04, 1.072405465731588181e-01
9.832999999999999829e+01, 1.088558871624461790e+04, 1.088558871624461938e-01
9.834999999999999432e+01, 1.104622819520759549e+04, 1.104622819520759691e-01
9.837000000000000455e+01, 1.120369568261430686e+04, 1.120369568261430776e-01
9.839000000000000057e+01, 1.135926564830402094e+04, 1.135926564830402191e-01
9.840999999999999659e+01, 1.151260572458382558e+04, 1.151260572458382703e-01
9.843000000000000682e+01, 1.166471215741288870e+04, 1.166471215741288897e-01
9.845000000000000284e+01, 1.181505389793428731e+04, 1.181505389793428840e-01
9.846999999999999886e+01, 1.196415776935335634e+04, 1.196415776935335767e-01
9.848999999999999488e+01, 1.211000281774134783e+04, 1.211000281774134851e-01
9.851000000000000512e+01, 1.225491396712995447e+04, 1.225491396712995590e-01
9.853000000000000114e+01, 1.239712033990907730e+04, 1.239712033990907764e-01
9.854999999999999716e+01, 1.253832652472994960e+04, 1.253832652472995079e-01
9.856999999999999318e+01, 1.267729977799813969e+04, 1.267729977799814112e-01
9.859000000000000341e+01, 1.281424692421586769e+04, 1.281424692421586908e-01
9.860999999999999943e+01, 1.294951122700927772e+04, 1.294951122700927770e-01
9.862999999999999545e+01, 1.308255125600506290e+04, 1.308255125600506497e-01
9.865000000000000568e+01, 1.321470499765871864e+04, 1.321470499765871887e-01
9.867000000000000171e+01, 1.334542841268897791e+04, 1.334542841268897828e-01
9.868999999999999773e+01, 1.347375114023617425e+04, 1.347375114023617593e-01
9.870999999999999375e+01, 1.360005361489405004e+04, 1.360005361489405040e-01
9.873000000000000398e+01, 1.372332561724902735e+04, 1.372332561724902977e-01
9.875000000000000000e+01, 1.384552847363156616e+04, 1.384552847363156591e-01
9.876999999999999602e+01, 1.396664550815346956e+04, 1.396664550815347183e-01
9.879000000000000625e+01, 1.408587684290709694e+04, 1.408587684290709685e-01
9.881000000000000227e+01, 1.420445959639185821e+04, 1.420445959639186073e-01
9.882999999999999829e+01, 1.432070709652598089e+04, 1.432070709652598084e-01
9.884999999999999432e+01, 1.443593769989176690e+04, 1.443593769989176823e-01
9.887000000000000455e+01, 1.454789331354300521e+04, 1.454789331354300608e-01
9.889000000000000057e+01, 1.465825750966982559e+04, 1.465825750966982810e-01
9.890999999999999659e+01, 1.476675729584606779e+04, 1.476675729584606966e-01
9.893000000000000682e+01, 1.487478527746609689e+04, 1.487478527746609880e-01
9.895000000000000284e+01, 1.498172120897831701e+04, 1.498172120897831860e-01
9.896999999999999886e+01, 1.508838725459099805e+04, 1.508838725459099861e-01
9.898999999999999488e+01, 1.519159710010593153e+04, 1.519159710010593300e-01
9.901000000000000512e+01, 1.529152911299134939e+04, 1.529152911299135054e-01
9.903000000000000114e+01, 1.538983803228514807e+04, 1.538983803228514968e-01
9.904999999999999716e+01, 1.548668355132707256e+04, 1.548668355132707397e-01
9.906999999999999318e+01, 1.558390710125256010e+04, 1.558390710125256151e-01
9.909000000000000341e+01, 1.567983248070500485e+04, 1.567983248070500546e-01
9.910999999999999943e+01, 1.577575127150476510e+04, 1.577575127150476764e-01
9.912999999999999545e+01, 1.586977453560364665e+04, 1.586977453560364792e-01
9.915000000000000568e+01, 1.596034330007284370e+04, 1.596034330007284618e-01
9.917000000000000171e+01, 1.604989379870771882e+04, 1.604989379870772059e-01
9.918999999999999773e+01, 1.613636910303708282e+04, 1.613636910303708483e-01
9.920999999999999375e+01, 1.622155215630401290e+04, 1.622155215630401437e-01
9.923000000000000398e+01, 1.630745964030857431e+04, 1.630745964030857476e-01
9.925000000000000000e+01, 1.639460711393698512e+04, 1.639460711393698755e-01
9.926999999999999602e+01, 1.647969032002261883e+04, 1.647969032002261913e-01
9.929000000000000625e+01, 1.656038321965876457e+04, 1.656038321965876692e-01
9.931000000000000227e+01, 1.663624678408751788e+04, 1.663624678408751889e-01
9.932999999999999829e+01, 1.671163710612459909e+04, 1.671163710612459941e-01
9.934999999999999432e+01, 1.678753240153925435e+04, 1.678753240153925685e-01
9.937000000000000455e+01, 1.686456496211935882e+04, 1.686456496211936051e-01
9.939000000000000057e+01, 1.694039577518870647e+04, 1.694039577518870743e-01
9.940999999999999659e+01, 1.701692158964523333e+04, 1.701692158964523416e-01
9.943000000000000682e+01, 1.708937443448103659e+04, 1.708937443448103888e-01
9.945000000000000284e+01, 1.716275915450675893e+04, 1.716275915450675982e-01
9.946999999999999886e+01, 1.723306029910630241e+04, 1.723306029910630366e-01
9.948999999999999488e+01, 1.730235040710191970e+04, 1.730235040710192129e-01
9.951000000000000512e+01, 1.737184673906029275e+04, 1.737184673906029542e-01
9.953000000000000114e+01, 1.744312336872653395e+04, 1.744312336872653468e-01
9.954999999999999716e+01, 1.751494440201628458e+04, 1.751494440201628588e-01
