time,RA,DEC,AZ
347.39,197.6516,68.7802,65.1105
347.41,197.6157,68.7546,65.1286
347.43,197.5794,68.7291,65.1415
347.45,197.5439,68.7036,65.1546
347.47,197.5079,68.678,65.165
347.49,197.4719,68.6526,65.1886
347.51,197.4364,68.6268,65.2131
347.53,197.4008,68.6015,65.2297
347.55,197.3652,68.5758,65.2384
347.57,197.3302,68.5502,65.249
347.59,197.2949,68.5245,65.2596
347.61,197.2591,68.499,65.2849
347.63,197.2235,68.4733,65.3024
347.65,197.1879,68.4477,65.3154
347.67,197.1529,68.4222,65.3293
347.69,197.118,68.3968,65.3461
347.71,197.0831,68.371,65.3706
347.73,197.0484,68.3453,65.385
347.75,197.0142,68.3196,65.4016
347.77,196.9793,68.2941,65.4125
347.79,196.9449,68.2684,65.4253
347.81,196.9102,68.2428,65.4393
347.83,196.8756,68.2171,65.4549
347.85,196.8408,68.1914,65.469
347.87,196.8063,68.1658,65.4867
347.89,196.7723,68.1401,65.4978
347.91,196.7378,68.1142,65.5206
347.93,196.7037,68.0885,65.536
347.95,196.6699,68.0627,65.5481
347.97,196.6359,68.037,65.5616
347.99,196.6013,68.0113,65.5843
348.01,196.5676,67.9858,65.587
348.03,196.5344,67.96,65.6051
348.05,196.501,67.9342,65.6242
348.07,196.4675,67.9086,65.6378
348.09,196.4333,67.8828,65.6546
348.11,196.4,67.857,65.669
348.13,196.3668,67.8313,65.6839
348.15,196.3332,67.8054,65.6937
348.17,196.3005,67.7794,65.7019
348.19,196.2677,67.7537,65.7126
348.21,196.2345,67.7279,65.7228
348.23,196.201,67.7022,65.7389
348.25,196.1683,67.6764,65.7429
348.27,196.1355,67.6509,65.7644
348.29,196.1026,67.625,65.7817
348.31,196.0701,67.5992,65.7973
348.33,196.0375,67.5733,65.8169
348.35,196.0048,67.5475,65.829
348.37,195.9717,67.5216,65.8365
348.39,195.9391,67.4958,65.8516
348.41,195.907,67.47,65.8676
348.43,195.8746,67.4441,65.8866
348.45,195.8423,67.4182,65.8938
348.47,195.81,67.3923,65.9035
348.49,195.7778,67.3666,65.9167
348.51,195.7455,67.3405,65.9269
348.53,195.7141,67.3146,65.9428
348.55,195.6821,67.2886,65.9543
348.57,195.6506,67.2626,65.9693
348.59,195.6187,67.2368,65.9762
348.61,195.5876,67.2108,65.9931
348.63,195.5563,67.1847,66.0053
348.65,195.525,67.1588,66.0188
348.67,195.4938,67.1331,66.0299
348.69,195.4623,67.1071,66.0407
348.71,195.4311,67.0813,66.053
348.73,195.3999,67.0551,66.0629
348.75,195.3682,67.0293,66.0701
348.77,195.337,67.0032,66.0795
348.79,195.306,66.9774,66.0905
348.81,195.2747,66.9514,66.1063
348.83,195.2436,66.9255,66.1257
348.85,195.2132,66.8994,66.1321
348.87,195.1826,66.8735,66.1414
348.89,195.1518,66.8475,66.1501
348.91,195.1207,66.8216,66.1597
348.93,195.0901,66.7954,66.1799
348.95,195.06,66.7694,66.1865
348.97,195.0295,66.7434,66.1976
348.99,194.9991,66.7173,66.2073
349.01,194.9694,66.691,66.2234
349.03,194.9391,66.6649,66.2381
349.05,194.9084,66.6389,66.2472
349.07,194.878,66.6128,66.2622
349.09,194.848,66.5867,66.2665
349.11,194.8182,66.5607,66.2759
349.13,194.7884,66.5346,66.289
349.15,194.7586,66.5086,66.2929
349.17,194.729,66.4824,66.301
349.19,194.6991,66.4564,66.3083
349.21,194.6697,66.4304,66.3125
349.23,194.6397,66.4044,66.3281
349.25,194.61,66.3784,66.3452
349.27,194.5806,66.3523,66.3627
349.29,194.5515,66.326,66.3686
349.31,194.5223,66.2998,66.3795
349.33,194.4932,66.2737,66.392
349.35,194.4639,66.2474,66.3959
349.37,194.4343,66.2212,66.4042
349.39,194.405,66.1952,66.413
349.41,194.3755,66.1691,66.4239
349.43,194.3467,66.1429,66.4368
349.45,194.3172,66.1164,66.4467
349.47,194.2884,66.0904,66.4545
349.49,194.2592,66.064,66.462
349.51,194.2305,66.0377,66.474
349.53,194.2016,66.0115,66.483
349.55,194.1728,65.9851,66.489
349.57,194.1443,65.959,66.5045
349.59,194.1158,65.933,66.5136
349.61,194.0869,65.9068,66.5241
349.63,194.0589,65.8803,66.5339
349.65,194.0305,65.8539,66.5395
349.67,194.0021,65.8277,66.5515
349.69,193.9744,65.8016,66.5506
349.71,193.9456,65.7753,66.5647
349.73,193.9174,65.7493,66.5751
349.75,193.8896,65.723,66.5794
349.77,193.8614,65.6967,66.5909
349.79,193.8337,65.6704,66.5964
349.81,193.8059,65.6441,66.5969
349.83,193.7783,65.6178,66.6092
349.85,193.751,65.5914,66.6192
349.87,193.7233,65.5653,66.6326
349.89,193.6951,65.5389,66.641
349.91,193.6676,65.5127,66.6521
349.93,193.6397,65.4863,66.6592
349.95,193.6122,65.4602,66.6639
349.97,193.5845,65.4336,66.6745
349.99,193.5568,65.4076,66.6817
350.01,193.5294,65.3813,66.6935
350.03,193.5022,65.355,66.7003
350.05,193.4751,65.3287,66.7053
350.07,193.4478,65.3023,66.7106
350.09,193.4203,65.276,66.7168
350.11,193.3929,65.2496,66.724
350.13,193.3666,65.2232,66.7367
350.15,193.3396,65.1966,66.7473
350.17,193.3129,65.1703,66.7552
350.19,193.2864,65.1439,66.7594
350.21,193.2593,65.1175,66.7606
350.23,193.2329,65.0912,66.7686
350.25,193.2065,65.0649,66.7783
350.27,193.1797,65.0387,66.7827
350.29,193.1539,65.0122,66.792
350.31,193.1274,64.9856,66.8088
350.33,193.1008,64.9591,66.8144
350.35,193.0743,64.9327,66.8245
350.37,193.048,64.9063,66.8174
350.39,193.0213,64.88,66.8277
350.41,192.9954,64.8536,66.8352
350.43,192.9693,64.8272,66.8415
350.45,192.9423,64.801,66.8472
350.47,192.9166,64.7746,66.8486
350.49,192.8909,64.7482,66.8664
350.51,192.865,64.7218,66.8702
350.53,192.8388,64.6952,66.8781
350.55,192.8131,64.6686,66.8871
350.57,192.788,64.642,66.8826
350.59,192.7616,64.6155,66.8869
350.61,192.7357,64.589,66.8994
350.63,192.7102,64.5625,66.9113
350.65,192.6844,64.536,66.9128
350.67,192.6584,64.5095,66.9266
350.69,192.633,64.483,66.9256
350.71,192.6077,64.4567,66.9339
350.73,192.5818,64.4303,66.9362
350.75,192.5561,64.404,66.9407
350.77,192.5308,64.3777,66.9403
350.79,192.5054,64.3511,66.9462
350.81,192.4802,64.3247,66.9647
350.83,192.4554,64.2982,66.9724
350.85,192.4302,64.2716,66.975
350.87,192.4047,64.2451,66.9846
350.89,192.3794,64.2184,66.9871
350.91,192.354,64.1918,66.9967
350.93,192.329,64.1652,67.0018
350.95,192.304,64.1384,67.0075
350.97,192.2793,64.1118,67.0052
350.99,192.2547,64.0854,67.0147
351.01,192.23,64.059,67.0207
351.03,192.2047,64.0323,67.0199
351.05,192.1799,64.0057,67.0165
351.07,192.1556,63.9793,67.0289
351.09,192.1312,63.9526,67.0407
351.11,192.1062,63.9261,67.0462
351.13,192.0814,63.8995,67.0523
351.15,192.0568,63.8733,67.0596
351.17,192.032,63.8467,67.0612
351.19,192.0075,63.8202,67.0649
351.21,191.9836,63.7935,67.0648
351.23,191.9596,63.7668,67.069
351.25,191.9349,63.7404,67.0719
351.27,191.9103,63.7139,67.0875
351.29,191.8859,63.687,67.0985
351.31,191.8619,63.6605,67.0963
351.33,191.8378,63.6342,67.0927
351.35,191.8144,63.6076,67.103
351.37,191.79,63.5812,67.1099
351.39,191.7665,63.5546,67.1133
351.41,191.7427,63.528,67.12
351.43,191.7187,63.5016,67.1245
351.45,191.6949,63.4748,67.1237
351.47,191.6711,63.4481,67.1304
351.49,191.6475,63.4214,67.1394
351.51,191.6235,63.3951,67.1381
351.53,191.5998,63.3684,67.1372
351.55,191.5764,63.3418,67.1365
351.57,191.5528,63.315,67.1491
351.59,191.529,63.2883,67.1545
351.61,191.5058,63.2616,67.1625
351.63,191.4828,63.2349,67.1584
351.65,191.4595,63.2083,67.1619
351.67,191.4359,63.1815,67.1617
351.69,191.4127,63.155,67.168
351.71,191.3892,63.1282,67.1776
351.73,191.366,63.1014,67.1866
351.75,191.3424,63.0749,67.1888
351.77,191.3189,63.0483,67.1848
351.79,191.2955,63.0215,67.1929
351.81,191.2722,62.9948,67.2013
351.83,191.2494,62.968,67.202
351.85,191.2262,62.9412,67.2093
351.87,191.2034,62.9145,67.2039
351.89,191.1803,62.8879,67.2019
351.91,191.1577,62.8615,67.2101
351.93,191.1348,62.8348,67.2065
351.95,191.1123,62.8083,67.2136
351.97,191.0895,62.7816,67.2179
351.99,191.0669,62.755,67.2161
352.01,191.0441,62.7281,67.2254
352.03,191.0216,62.7014,67.2333
352.05,190.9989,62.6749,67.2327
352.07,190.9758,62.648,67.2381
352.09,190.9534,62.6212,67.2441
352.11,190.9307,62.5942,67.2473
352.13,190.9085,62.5675,67.2469
352.15,190.8856,62.5409,67.252
352.17,190.8641,62.5144,67.2535
352.19,190.8421,62.4874,67.2515
352.21,190.8197,62.4608,67.2533
352.23,190.7975,62.4339,67.2486
352.25,190.7752,62.4071,67.2522
352.27,190.7531,62.3803,67.2505
352.29,190.7306,62.3536,67.259
352.31,190.709,62.3268,67.2685
352.33,190.6872,62.3,67.2738
352.35,190.6655,62.2732,67.2732
352.37,190.6435,62.2463,67.2716
352.39,190.6219,62.2195,67.2778
352.41,190.6,62.1925,67.2766
352.43,190.578,62.1656,67.2814
352.45,190.5559,62.1387,67.284
352.47,190.5346,62.1119,67.2799
352.49,190.5122,62.0853,67.2888
352.51,190.4906,62.0585,67.2934
352.53,190.4689,62.0317,67.2947
352.55,190.4473,62.0049,67.2921
352.57,190.4262,61.9782,67.2918
352.59,190.4044,61.9514,67.2881
352.61,190.3829,61.9245,67.2938
352.63,190.3614,61.898,67.3009
352.65,190.34,61.8712,67.3008
352.67,190.3189,61.8442,67.3025
352.69,190.2974,61.8175,67.3005
352.71,190.2762,61.7905,67.3035
352.73,190.2548,61.7637,67.3091
352.75,190.2333,61.7368,67.3103
352.77,190.2117,61.7097,67.308
352.79,190.1906,61.6829,67.313
352.81,190.1696,61.6561,67.3157
352.83,190.1485,61.6291,67.3194
352.85,190.1277,61.6023,67.3202
352.87,190.1069,61.5753,67.3157
352.89,190.086,61.5483,67.3168
352.91,190.0649,61.5212,67.3225
352.93,190.0443,61.4945,67.3254
352.95,190.0235,61.4675,67.3235
352.97,190.0026,61.4406,67.3287
352.99,189.9825,61.4137,67.3219
353.01,189.9618,61.3866,67.3251
353.03,189.9416,61.3599,67.3286
353.05,189.9211,61.3331,67.3281
353.07,189.9003,61.3063,67.3317
353.09,189.8797,61.2794,67.3263
353.11,189.859,61.2526,67.3301
353.13,189.8386,61.2258,67.3321
353.15,189.818,61.1989,67.3333
353.17,189.7975,61.172,67.3346
353.19,189.7771,61.1449,67.3396
353.21,189.7566,61.1181,67.3377
353.23,189.7364,61.0912,67.3368
353.25,189.716,61.0642,67.333
353.27,189.6958,61.0374,67.3373
353.29,189.6759,61.0106,67.3365
353.31,189.6554,60.9836,67.3355
353.33,189.6353,60.9565,67.3394
353.35,189.6153,60.9295,67.3336
353.37,189.5955,60.9024,67.3312
353.39,189.5755,60.8756,67.3408
353.41,189.5551,60.8488,67.3381
353.43,189.5354,60.822,67.3361
353.45,189.5154,60.7947,67.336
353.47,189.4957,60.7677,67.3495
353.49,189.4759,60.7408,67.3453
353.51,189.4563,60.7138,67.3489
353.53,189.4361,60.6869,67.3467
353.55,189.4163,60.6599,67.3478
353.57,189.3967,60.6329,67.3436
353.59,189.3772,60.6061,67.3447
353.61,189.3575,60.5794,67.3475
353.63,189.3377,60.5525,67.3432
353.65,189.318,60.5255,67.3328
353.67,189.2985,60.4986,67.3328
353.69,189.2793,60.4717,67.3406
353.71,189.2599,60.4448,67.3507
353.73,189.2401,60.4178,67.3465
353.75,189.2205,60.3909,67.3462
353.77,189.2014,60.3639,67.3449
353.79,189.1823,60.3368,67.3425
353.81,189.1628,60.3102,67.3397
353.83,189.1437,60.2831,67.3364
353.85,189.1239,60.256,67.3379
353.87,189.1045,60.2291,67.336
353.89,189.0853,60.202,67.3427
353.91,189.0661,60.1748,67.338
353.93,189.0466,60.148,67.3441
353.95,189.0272,60.1208,67.3388
353.97,189.008,60.0939,67.3447
353.99,188.989,60.0669,67.3409
354.01,188.9699,60.0399,67.3391
354.03,188.9509,60.0127,67.3364
354.05,188.932,59.9857,67.334
354.07,188.9134,59.9588,67.3297
354.09,188.8942,59.9317,67.3383
354.11,188.8752,59.9044,67.3369
354.13,188.8565,59.8774,67.3325
354.15,188.8377,59.8504,67.325
354.17,188.819,59.8232,67.3294
354.19,188.8,59.7961,67.3351
354.21,188.781,59.769,67.3337
354.23,188.7622,59.742,67.3313
354.25,188.7434,59.7147,67.3315
354.27,188.7246,59.6877,67.3283
354.29,188.7057,59.6606,67.3289
354.31,188.6871,59.6335,67.3257
354.33,188.6686,59.6062,67.3209
354.35,188.65,59.5791,67.3264
354.37,188.6316,59.5518,67.3218
354.39,188.6131,59.5247,67.3235
354.41,188.5944,59.4976,67.323
354.43,188.5762,59.4707,67.3215
354.45,188.558,59.4437,67.3205
354.47,188.5397,59.4167,67.3228
354.49,188.5214,59.3898,67.3145
354.51,188.503,59.3625,67.3116
354.53,188.4848,59.3354,67.3121
354.55,188.4669,59.3082,67.3067
354.57,188.4484,59.281,67.3095
354.59,188.43,59.2538,67.312
354.61,188.4117,59.2266,67.3093
354.63,188.3938,59.1997,67.3055
354.65,188.3758,59.1724,67.3097
354.67,188.3573,59.1454,67.3103
354.69,188.3392,59.1184,67.3054
354.71,188.3209,59.0913,67.3055
354.73,188.3028,59.0642,67.301
354.75,188.2852,59.037,67.2969
354.77,188.2675,59.0099,67.2921
354.79,188.2497,58.9828,67.2858
354.81,188.2319,58.9557,67.2951
354.83,188.2142,58.9287,67.2861
354.85,188.1968,58.9015,67.2871
354.87,188.1789,58.8744,67.285
354.89,188.1616,58.8474,67.2859
354.91,188.1439,58.8201,67.2808
354.93,188.1263,58.7932,67.2789
354.95,188.1089,58.7662,67.2738
354.97,188.091,58.7389,67.2718
354.99,188.0734,58.712,67.2735
355.01,188.0558,58.6848,67.279
355.03,188.0383,58.6577,67.2728
355.05,188.0206,58.6304,67.2688
355.07,188.0034,58.6033,67.2629
355.09,187.9855,58.5763,67.2677
355.11,187.9682,58.5492,67.2643
355.13,187.9503,58.5218,67.2618
355.15,187.9327,58.4946,67.2539
355.17,187.9157,58.4674,67.2549
355.19,187.8985,58.4402,67.2446
355.21,187.8812,58.413,67.2382
355.23,187.8635,58.3859,67.2359
355.25,187.8461,58.3588,67.2382
355.27,187.8288,58.3316,67.246
355.29,187.8116,58.3043,67.24
355.31,187.7941,58.2771,67.2387
355.33,187.7767,58.2499,67.235
355.35,187.7601,58.2225,67.2341
355.37,187.7433,58.1953,67.2292
355.39,187.7264,58.1681,67.2288
355.41,187.7092,58.1407,67.2253
355.43,187.6921,58.1134,67.2256
355.45,187.6753,58.0862,67.2225
355.47,187.6583,58.0591,67.2145
355.49,187.6415,58.0319,67.2105
355.51,187.6243,58.0048,67.1938
355.53,187.6074,57.9776,67.1899
355.55,187.5903,57.9502,67.1975
355.57,187.5734,57.923,67.1988
355.59,187.5564,57.8959,67.1985
355.61,187.5395,57.8687,67.1999
355.63,187.5226,57.8413,67.1937
355.65,187.506,57.814,67.1918
355.67,187.4897,57.7867,67.1782
355.69,187.473,57.7593,67.1774
355.71,187.4563,57.7324,67.1688
355.73,187.4394,57.7051,67.1671
355.75,187.4227,57.6779,67.1697
355.77,187.4062,57.6506,67.1654
355.79,187.39,57.6232,67.1652
355.81,187.3732,57.5962,67.1628
355.83,187.3569,57.5688,67.1604
355.85,187.3405,57.5417,67.1547
355.87,187.3242,57.5144,67.155
355.89,187.3076,57.4872,67.1538
355.91,187.2912,57.4599,67.1498
355.93,187.2747,57.433,67.146
355.95,187.2585,57.4059,67.1413
355.97,187.2419,57.3783,67.1416
355.99,187.2255,57.351,67.1375
356.01,187.2087,57.3237,67.1348
356.03,187.1924,57.2963,67.1321
356.05,187.1762,57.2691,67.1264
356.07,187.1604,57.2421,67.1135
356.09,187.1444,57.2149,67.1022
356.11,187.1281,57.1874,67.0932
356.13,187.1118,57.1602,67.0989
356.15,187.0956,57.1329,67.1007
356.17,187.0793,57.1055,67.1008
356.19,187.063,57.0785,67.1011
356.21,187.0467,57.0512,67.0971
356.23,187.0309,57.0241,67.096
356.25,187.0151,56.9968,67.0901
356.27,186.9993,56.9693,67.0899
356.29,186.9835,56.9419,67.0811
356.31,186.9671,56.9146,67.0747
356.33,186.9517,56.8871,67.0693
356.35,186.9357,56.8598,67.0637
356.37,186.9194,56.8326,67.066
356.39,186.9037,56.8054,67.0657
356.41,186.8872,56.7783,67.0571
356.43,186.8714,56.7508,67.0499
356.45,186.8557,56.7234,67.0504
356.47,186.8403,56.696,67.0482
356.49,186.8245,56.6689,67.0485
356.51,186.8088,56.6415,67.0396
356.53,186.793,56.6144,67.037
356.55,186.7772,56.5871,67.0292
356.57,186.7615,56.56,67.0287
356.59,186.7458,56.5327,67.0248
356.61,186.7303,56.5054,67.0148
356.63,186.715,56.4782,67.0066
356.65,186.6995,56.4508,67.0092
356.67,186.6841,56.4235,67.0008
356.69,186.6681,56.3962,67.0012
356.71,186.6524,56.3686,67.0003
356.73,186.6369,56.3413,66.9933
356.75,186.6214,56.3139,66.9839
356.77,186.6062,56.2867,66.9746
356.79,186.591,56.2592,66.973
356.81,186.5754,56.2321,66.975
356.83,186.5602,56.2047,66.9718
356.85,186.5451,56.1775,66.9657
356.87,186.5295,56.1504,66.967
356.89,186.5142,56.1232,66.9643
356.91,186.4989,56.0958,66.9566
356.93,186.4839,56.0683,66.9522
356.95,186.4684,56.0409,66.9421
356.97,186.4529,56.0135,66.9408
356.99,186.4378,55.9861,66.93
357.01,186.4223,55.9588,66.9239
357.03,186.4069,55.9314,66.9178
357.05,186.392,55.9039,66.9199
357.07,186.377,55.8763,66.9206
357.09,186.3618,55.849,66.9172
357.11,186.3468,55.8217,66.9062
357.13,186.3318,55.7942,66.9026
357.15,186.3167,55.767,66.8906
357.17,186.3015,55.7398,66.8852
357.19,186.2866,55.7125,66.8762
357.21,186.2715,55.6852,66.8803
357.23,186.2565,55.6575,66.8768
357.25,186.2418,55.63,66.8699
357.27,186.2268,55.6026,66.8673
357.29,186.2123,55.5752,66.8664
357.31,186.1971,55.5482,66.8571
357.33,186.1824,55.5208,66.848
357.35,186.1675,55.4935,66.846
357.37,186.1523,55.466,66.8396
357.39,186.1377,55.4385,66.8364
357.41,186.1227,55.411,66.8391
357.43,186.108,55.3837,66.8317
357.45,186.0935,55.3565,66.8208
357.47,186.0788,55.3291,66.8195
357.49,186.0642,55.3016,66.8102
357.51,186.0496,55.2743,66.8056
357.53,186.0348,55.2471,66.8016
357.55,186.0199,55.2199,66.7953
357.57,186.0049,55.1927,66.7879
357.59,185.9903,55.1655,66.7867
357.61,185.9756,55.1383,66.7839
357.63,185.9608,55.1108,66.7776
357.65,185.9461,55.0835,66.7689
357.67,185.9316,55.0557,66.7635
357.69,185.917,55.0285,66.7663
357.71,185.9022,55.0011,66.7566
357.73,185.8878,54.9735,66.7493
357.75,185.8735,54.9459,66.7422
357.77,185.8594,54.9185,66.7387
357.79,185.8451,54.8913,66.7307
357.81,185.8307,54.8638,66.73
357.83,185.8166,54.8365,66.728
357.85,185.8024,54.8091,66.7256
357.87,185.788,54.7814,66.7129
357.89,185.7742,54.7538,66.7122
357.91,185.76,54.7263,66.7019
357.93,185.7456,54.6989,66.7037
357.95,185.7319,54.6714,66.6883
357.97,185.7178,54.6439,66.6843
357.99,185.7035,54.6165,66.6737
358.01,185.6893,54.589,66.67
358.03,185.675,54.5616,66.6698
358.05,185.6608,54.5342,66.6627
358.07,185.6463,54.5066,66.6518
358.09,185.632,54.4792,66.6525
358.11,185.6175,54.4517,66.6455
358.13,185.6035,54.4243,66.6439
358.15,185.5896,54.3969,66.6379
358.17,185.5755,54.3694,66.6344
358.19,185.5617,54.342,66.6224
358.21,185.5475,54.3144,66.6116
358.23,185.5333,54.287,66.6037
358.25,185.5199,54.2595,66.6026
358.27,185.5059,54.2321,66.5988
358.29,185.4918,54.2045,66.5947
358.31,185.4781,54.1768,66.5945
358.33,185.4641,54.1494,66.5842
358.35,185.4497,54.122,66.5816
358.37,185.4359,54.0945,66.5715
358.39,185.4222,54.0673,66.561
358.41,185.4083,54.0402,66.5438
358.43,185.394,54.0125,66.5429
358.45,185.3799,53.9852,66.5492
358.47,185.3663,53.9578,66.5458
358.49,185.3525,53.9303,66.538
358.51,185.3386,53.9026,66.5325
358.53,185.3249,53.8755,66.528
358.55,185.3113,53.8482,66.5221
358.57,185.2978,53.8208,66.5173
358.59,185.2837,53.7933,66.5149
358.61,185.2701,53.766,66.5069
358.63,185.2566,53.7386,66.4956
358.65,185.2428,53.7111,66.4871
358.67,185.2293,53.6834,66.4822
358.69,185.2159,53.6559,66.471
358.71,185.2026,53.6283,66.4652
358.73,185.1888,53.6009,66.4584
358.75,185.1754,53.5735,66.4548
358.77,185.1616,53.5461,66.4421
358.79,185.1481,53.5187,66.444
358.81,185.1346,53.4914,66.4411
358.83,185.1211,53.4641,66.4399
358.85,185.1073,53.4364,66.4289
358.87,185.0939,53.409,66.4243
358.89,185.0807,53.3813,66.4181
358.91,185.0674,53.354,66.4099
358.93,185.0538,53.3265,66.4018
358.95,185.0402,53.299,66.3928
358.97,185.0267,53.2715,66.3905
358.99,185.0133,53.2441,66.3812
359.01,185,53.2165,66.3713
359.03,184.9866,53.1889,66.3662
359.05,184.9733,53.1614,66.3665
359.07,184.96,53.1338,66.3621
359.09,184.9469,53.1064,66.3492
359.11,184.9337,53.0789,66.3467
359.13,184.9202,53.0515,66.3389
359.15,184.9066,53.0239,66.3299
359.17,184.8938,52.9966,66.319
359.19,184.8806,52.9689,66.3112
359.21,184.8674,52.9412,66.3101
359.23,184.8545,52.9139,66.3047
359.25,184.8414,52.8864,66.2905
359.27,184.8282,52.8587,66.2857
359.29,184.8152,52.8311,66.2906
359.31,184.8021,52.8036,66.28
359.33,184.7891,52.776,66.2775
359.35,184.7761,52.7484,66.2656
359.37,184.7631,52.7208,66.2515
359.39,184.75,52.6931,66.2488
359.41,184.7373,52.6657,66.2463
359.43,184.7247,52.6381,66.2331
359.45,184.7119,52.6106,66.2257
359.47,184.6988,52.5832,66.2153
359.49,184.686,52.5557,66.2112
359.51,184.6727,52.5284,66.2039
359.53,184.6596,52.5008,66.1886
359.55,184.6473,52.4731,66.181
359.57,184.6348,52.4456,66.173
359.59,184.6216,52.4182,66.1667
359.61,184.609,52.3907,66.1597
359.63,184.5962,52.3633,66.1546
359.65,184.5835,52.3356,66.1582
359.67,184.5706,52.3079,66.1499
359.69,184.5579,52.2804,66.1483
359.71,184.5453,52.2529,66.1358
359.73,184.5324,52.2252,66.1242
359.75,184.5195,52.1978,66.1178
359.77,184.5069,52.1704,66.1119
359.79,184.4943,52.1429,66.1037
359.81,184.4817,52.1152,66.1038
359.83,184.4689,52.0877,66.0909
359.85,184.4562,52.0602,66.0836
359.87,184.4435,52.0327,66.0765
359.89,184.4311,52.0053,66.0692
359.91,184.4187,51.9778,66.0617
359.93,184.4061,51.9503,66.048
359.95,184.3939,51.9228,66.0436
359.97,184.381,51.8949,66.033
359.99,184.3685,51.8675,66.0329
360.01,184.3562,51.8399,66.021
360.03,184.3437,51.8122,66.0126
360.05,184.3314,51.7847,66.003
